id	name	source_domain	primary_field	current_horizon	legacy_ordering_day	relative_chance	requires_all	requires_any	learning_route_count	learning_route_foundations	reference_transformation	role	review_status	presentation_tier	stack_gaps	chronology_risk	review_note
telegraph_return_circuits	Telegraph Return Circuits		D13		0	0.002			1	"[{""id"":""local"",""requires_all"":[""electrical_measurement"",""wire_drawing""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
telephone_circuits	Telephone Circuits		D13		0	0.002			1	"[{""id"":""local"",""requires_all"":[""carbon_microphones"",""electromagnetic_earpieces"",""cable_insulation""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
telephone_repeaters	Telephone Repeaters		D13		0	0.002		"[[""triode_valves"",""transistor_amplifiers""]]"	2	"[{""id"":""local_triode_valves"",""requires_all"":[""triode_valves"",""telephone_circuits"",""balanced_conductor_pairs""],""requires_any"":[[""triode_valves"",""transistor_amplifiers""]],""progress_multiplier"":1.0},{""id"":""local_transistor_amplifiers"",""requires_all"":[""transistor_amplifiers"",""telephone_circuits"",""balanced_conductor_pairs""],""requires_any"":[[""triode_valves"",""transistor_amplifiers""]],""progress_multiplier"":1.0}]"			unreviewed				pending
teleprinter_mechanisms	Teleprinter Mechanisms		D13		0	0.002			1	"[{""id"":""local"",""requires_all"":[""precision_machinery"",""phonetic_notation"",""electromagnetic_relays""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_armor_layering	Textile Armor Layering		D20		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""plain_weaving"",""shield_equipment_fitting""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_braiding	Textile Braiding		D07	H04	0	0.002			1	"[{""id"":""local"",""requires_all"":[""cordage"",""yarn_tension_control""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_calendering	Textile Calendering		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""plain_weaving"",""mechanical_screw_presses""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_durability_testing	Textile Durability Testing		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""textile_repair_methods"",""measurement_uncertainty""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_dye_extraction	Textile-Dye Extraction		D07		0	0.002		"[[""herbal_classification"",""mineral_pigment_preparation""]]"	1	"[{""id"":""local"",""requires_all"":[""fiber_grading""],""requires_any"":[[""herbal_classification"",""mineral_pigment_preparation""]],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_dye_fixation	Textile-Dye Fixation		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""textile_dye_extraction"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_laundering_practice	Textile-Laundering Practice		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""clean_water"",""fiber_grading""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_moisture_transport	Textile Moisture Transport		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""fiber_grading"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_printing	Textile Printing		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""textile_dye_fixation"",""printing_process""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_rag_pulping	Textile Rag Pulping	production	D13		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""plain_weaving"",""fiber_pulp_beating""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_repair_methods	Textile Repair Methods		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""bone_needle_sewing"",""fiber_grading""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
textile_waterproofing	Textile Waterproofing		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""plain_weaving"",""adhesive_bond_design""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thatched_roofing	Thatched Roofing		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""fiber_grading"",""framed_construction""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thermal_process_validation	Thermal Process Validation	nutrition	D01		0	0.002			1	"[{""id"":""local"",""requires_all"":[""food_retorts"",""double_seaming"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thermionic_emission	Thermionic Emission		D21		0	0.002			1	"[{""id"":""local"",""requires_all"":[""vacuum_experiments"",""electron_physics"",""heat_engine_cycles""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thermoplastic_processing	Thermoplastic Processing		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""polymer_chain_models"",""precision_thermometry""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thread_die_cutting	Thread Die Cutting	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""thread_tap_cutting"",""toolbit_heat_treatment""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thread_pitch_gauging	Thread Pitch Gauging	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""lead_screw_cutting"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thread_rolling_die_making	Thread-Rolling Die Making	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""thread_pitch_gauging"",""horizontal_milling_machines"",""toolbit_heat_treatment""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
thread_tap_cutting	Thread Tap Cutting	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""lead_screw_cutting"",""toolbit_heat_treatment""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
three_plate_lapping	Three-Plate Lapping	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""standard_measures"",""stone_sorting""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
threshing_frames	Threshing Frames		D01	H02	0	0.002			1	"[{""id"":""local"",""requires_all"":[""seed_selection"",""joinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_bridges	Timber Bridges	infrastructure	D09		3600	0.0024			1	"[{""id"":""local"",""requires_all"":[""framed_construction"",""rope_rigging"",""graded_roads""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_grading	Timber Grading	ecology	D04		30	0.009			1	"[{""id"":""local"",""requires_all"":[],""requires_any"":[],""progress_multiplier"":1.0}]"	T01	anchor	keep	program_report		none	Separates recognition of useful wood from later construction methods.
timber_lateral_bracing	Timber Lateral Bracing		D08		0	0.002		"[[""structural_load_testing"",""experimental_controls""]]"	1	"[{""id"":""local"",""requires_all"":[""framed_construction""],""requires_any"":[[""structural_load_testing"",""experimental_controls""]],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_moisture_movement_design	Timber Moisture Movement Design		D08		0	0.002		"[[""masonry_moisture_management"",""experimental_controls""]]"	1	"[{""id"":""local"",""requires_all"":[""timber_seasoning""],""requires_any"":[[""masonry_moisture_management"",""experimental_controls""]],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_post_beam_connections	Timber Post Beam Connections		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""joinery"",""timber_grading""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_roof_trusses	Timber Roof Trusses		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""joinery"",""framed_construction"",""structural_load_testing""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
timber_seasoning	Timber Seasoning	production	D04		150	0.006			1	"[{""id"":""local"",""requires_all"":[""timber_grading""],""requires_any"":[],""progress_multiplier"":1.0}]"	T04	anchor	keep	program_report		none	Requires developed timber access and supports durable construction.
timber_splice_connections	Timber Splice Connections		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""joinery"",""timber_grading""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
timed_signal_sequences	Timed Signal Sequences		D13		0	0.002			1	"[{""id"":""local"",""requires_all"":[""agreed_signal_codes"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
tin_smelting	Tin Smelting	production	D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""ore_assaying"",""charcoal""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
tinplate_coating	Tinplate Coating	production	D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""sheet_steel_rolling"",""tin_smelting""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
tissue_histology	Tissue Histology		D15		0	0.002			1	"[{""id"":""local"",""requires_all"":[""cell_theory"",""specimen_slide_mounting""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
toolbit_heat_treatment	Tool-Bit Heat Treatment	production	D06		0	0.002			1	"[{""id"":""local"",""requires_all"":[""steel_refining"",""charcoal""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
trained_midwives	Trained Midwives	health	D14		5600	0.002			1	"[{""id"":""local"",""requires_all"":[""birth_attendants"",""case_records"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
transistor_amplifiers	Transistor Amplifiers	production	D21		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""bipolar_junction_transistors"",""carbon_resistors"",""foil_capacitors""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
transistor_inverters	Transistor Inverters	production	D21		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""bipolar_junction_transistors"",""carbon_resistors""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
treadle_lathe_drive	Treadle-Lathe Drive		D06		0	0.0025			1	"[{""id"":""local"",""requires_all"":[""bearing_surfaces"",""crank_linkages""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
treenail_fastening	Treenail Fastening	movement	D10		0	0.002			1	"[{""id"":""local"",""requires_all"":[""joinery"",""standard_measures""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
triage_registers	Triage Registers	security	D20		0	0.002			1	"[{""id"":""local"",""requires_all"":[""field_aid_stations"",""casualty_transfer_records""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
trigonometry	Trigonometric Methods	knowledge	D12		15000	0.002			1	"[{""id"":""local"",""requires_all"":[""similar_triangles"",""place_value"",""similar_triangles"",""place_value""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
triode_valves	Triode Valves		D21		0	0.002			1	"[{""id"":""local"",""requires_all"":[""vacuum_diodes""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
tube_rotary_draw_bending	Tube Rotary-Draw Bending		D06	H04	0	0.002			1	"[{""id"":""local"",""requires_all"":[""precision_machinery"",""stress_strain_relations""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
tuned_radio_reception	Tuned Radio Reception		D13		0	0.002			1	"[{""id"":""local"",""requires_all"":[""aerial_matching"",""crystal_radio_detection"",""variable_air_capacitors"",""electromagnetic_earpieces""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
twill_weave_structures	Twill-Weave Structures		D07		0	0.002			1	"[{""id"":""local"",""requires_all"":[""plain_weaving""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
ultrasonic_abrasive_machining	Ultrasonic Abrasive Machining		D06	H05	0	0.002			1	"[{""id"":""local"",""requires_all"":[""mechanical_oscillation"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
ultrasonic_metal_joining	Ultrasonic Metal Joining		D06	H05	0	0.002			1	"[{""id"":""local"",""requires_all"":[""mechanical_oscillation"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
urban_street_plans	Urban Street Plans	infrastructure	D08		20500	0.0012			1	"[{""id"":""local"",""requires_all"":[""regional_maps"",""public_levies"",""lime_mortar""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
urea_synthesis	Urea Synthesis		D04	H04	0	0.002			1	"[{""id"":""local"",""requires_all"":[""pressure_vessels"",""chemical_distillation"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vacuum_diodes	Vacuum Diodes		D21		0	0.002			1	"[{""id"":""local"",""requires_all"":[""thermionic_emission"",""glass_blowing""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vacuum_experiments	Vacuum Experiments	knowledge	D12		42000	0.002			1	"[{""id"":""local"",""requires_all"":[""vacuum_pumps"",""experimental_controls""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vacuum_metal_melting	Vacuum Metal Melting		D04		0	0.002			1	"[{""id"":""local"",""requires_all"":[""vacuum_pumps"",""metal_casting_feed_design""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vacuum_pumps	Vacuum Pumps	knowledge	D06		35000	0.002			1	"[{""id"":""local"",""requires_all"":[""precision_machinery"",""sealed_vessels""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
variable_air_capacitors	Variable Air Capacitors		D21		0	0.002			1	"[{""id"":""local"",""requires_all"":[""foil_capacitors"",""precision_machinery""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vaulted_masonry_roofs	Vaulted Masonry Roofs		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""voussoir_arch_assembly"",""masonry_buttressing""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vector_analysis	Vector Analysis	knowledge	D12		52000	0.002			1	"[{""id"":""local"",""requires_all"":[""coordinate_geometry"",""trigonometry"",""differential_calculus"",""coordinate_geometry"",""trigonometry"",""differential_calculus""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
vinegar_pickling	Vinegar Pickling	nutrition	D01		6000	0.003			1	"[{""id"":""local"",""requires_all"":[""fermentation_control"",""sealed_vessels""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
viscous_resistance	Viscous Resistance	knowledge	D12		12000	0.002			1	"[{""id"":""local"",""requires_all"":[""flow_continuity"",""friction_measurement"",""flow_continuity"",""friction_measurement""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
voussoir_arch_assembly	Voussoir Arch Assembly		D08		0	0.002			1	"[{""id"":""local"",""requires_all"":[""stone_sorting"",""masonry_arch_centering""],""requires_any"":[],""progress_multiplier"":1.0}]"			unreviewed				pending
